Day,Visitor type,Site member,Traffic category,Traffic source,Traffic source URL,UTM campaign source,UTM campaign medium,UTM campaign name,UTM campaign content,UTM campaign keywords,UTM Wix campaign,Page path,Page URL,Country,Region,City,Postal code,Device type,Browser,Browser version,Operating system,IP address,Is the first page viewed (Yes / No),Is the last page viewed (Yes / No),Next page viewed,Previous page viewed,Page views,Site sessions,Unique visitors,Bounce rate,Page exit rate,Avg. session duration,Avg. time on page,Avg. pages per session
2024-05-13,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/events,https://schaumburgmarketplace.net/events,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/offers,/,1,1,1,0.00%,0.00%,1m 49s,5s,1
2024-05-10,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/contact-us,https://schaumburgmarketplace.net/contact-us,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/,/about-us,1,1,1,0.00%,0.00%,42m 39s,7m 22s,1
2024-05-24,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/jobs,https://schaumburgmarketplace.net/jobs,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/news-1,/events,1,1,1,0.00%,0.00%,2m 04s,21s,1
2024-05-23,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60194,Desktop,Edge,125.0.0.0,Windows,98.206.217.54,No,No,/offers,/jobs,1,1,1,0.00%,0.00%,29s,1s,1
2024-05-15,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/events,https://schaumburgmarketplace.net/events,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,Yes,No,/,,1,1,1,0.00%,0.00%,17m 01s,5m 50s,1
2024-05-14,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/testimonials,https://schaumburgmarketplace.net/testimonials,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/,/about-us,1,1,1,0.00%,0.00%,34m 18s,7s,1
2024-05-23,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,Yes,No,/events,,1,1,1,0.00%,0.00%,1m 19s,1s,1
2024-05-17,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,Yes,,/testimonials,1,1,1,0.00%,100.00%,34s,,1
2024-05-05,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,VA,Ashburn,20149,Mobile,Chrome,99.0.4844.47,iOS,45.142.99.251,Yes,Yes,,,1,1,1,100.00%,100.00%,,,1
2024-05-30,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/faq,https://schaumburgmarketplace.net/faq,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/clients,/testimonials,1,1,1,0.00%,0.00%,1h 46m 28s,12s,1
2024-06-03,New,No,Referral,Google,https://classroom.google.com/,_,_,_,_,_,_,/jobs,https://schaumburgmarketplace.net/jobs,United States,MD,Silver Spring,20902,Desktop,Chrome,125.0.0.0,Windows,69.143.114.229,No,No,/news-1,/events,1,1,1,0.00%,0.00%,1h 20m 51s,6s,1
2024-05-30,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/business-directory,/clients,1,1,1,0.00%,0.00%,1h 46m 28s,5s,1
2024-05-24,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/business-directory,https://schaumburgmarketplace.net/business-directory,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,Yes,No,/events,,1,1,1,0.00%,0.00%,2m 04s,56s,1
2024-05-13,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/offers,/events,1,1,1,0.00%,0.00%,1m 49s,34s,1
2024-05-06,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,Yes,No,/about-us,,1,1,1,0.00%,0.00%,14s,5s,1
2024-05-10,Returning,No,Referral,manage.wix.com,https://manage.wix.com/,_,_,_,_,_,_,/contact-us,https://schaumburgmarketplace.net/contact-us,India,GJ,Ahmedabad,380008,Desktop,Chrome,124.0.0.0,Windows,103.238.107.94,No,No,/services,/,1,1,1,0.00%,0.00%,30m 00s,12s,1
2024-06-03,New,No,Referral,Google,https://classroom.google.com/,_,_,_,_,_,_,/jobs,https://schaumburgmarketplace.net/jobs,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/offers,/events,1,1,1,0.00%,0.00%,22m 32s,12s,1
2024-05-08,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/contact-us,https://schaumburgmarketplace.net/contact-us,United States,IL,Carol Stream,60188,Desktop,Edge,124.0.0.0,Windows,67.165.137.153,No,No,/faq,/about-us,1,1,1,0.00%,0.00%,6m 48s,13s,1
2024-05-30,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/why-smp,https://schaumburgmarketplace.net/why-smp,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/about-us,/clients,1,1,1,0.00%,0.00%,1h 46m 28s,2s,1
2024-05-17,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,No,No,/events,/jobs,1,1,1,0.00%,0.00%,2m 47s,12s,1
2024-05-13,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/offers,https://schaumburgmarketplace.net/offers,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/,/news-1,1,1,1,0.00%,0.00%,1m 49s,11s,1
2024-05-24,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/offers,/jobs,1,1,1,0.00%,0.00%,2m 04s,7s,1
2024-05-15,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,Yes,No,/contact-us,,1,1,1,0.00%,0.00%,1h 22m 14s,1s,1
2024-05-05,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,Unknown,Unknown,Unknown,Mobile,Chrome,99.0.4844.47,iOS,89.40.81.253,Yes,Yes,,,1,1,1,100.00%,100.00%,,,1
2024-05-05,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,Unknown,Unknown,Unknown,Mobile,Chrome,99.0.4844.47,iOS,161.129.165.182,Yes,Yes,,,1,1,1,100.00%,100.00%,,,1
2024-05-06,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/faq,https://schaumburgmarketplace.net/faq,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,No,No,/offers,/contact-us,1,1,1,0.00%,0.00%,51m 58s,5s,1
2024-05-05,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,AZ,Phoenix,85036,Mobile,Chrome,99.0.4844.47,iOS,168.151.120.42,Yes,Yes,,,1,1,1,100.00%,100.00%,,,1
2024-05-30,New,No,Direct,Direct,https://schaumburgmarketplace.net/copy-of-services,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/about-us,/about-us,1,1,1,0.00%,0.00%,47m 23s,1s,1
2024-05-21,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/contact-us,https://schaumburgmarketplace.net/contact-us,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/,/services,1,1,1,0.00%,0.00%,1h 16m 24s,7m 53s,1
2024-05-06,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Desktop,Edge,123.0.0.0,Windows,98.206.217.54,No,No,/,/,1,1,1,0.00%,0.00%,33s,7s,1
2024-05-08,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/faq,/offers,1,1,1,0.00%,0.00%,3m 02s,11s,1
2024-05-14,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/contact-us,https://schaumburgmarketplace.net/contact-us,United States,IL,Schaumburg,60194,Mobile,Safari,16.6,iOS,98.206.217.54,No,No,/testimonials,/about-us,1,1,1,0.00%,0.00%,34m 18s,11s,1
2024-05-09,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,No,No,/offers,/offers,1,1,1,0.00%,0.00%,19m 28s,49s,1
2024-05-08,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/events,https://schaumburgmarketplace.net/events,United States,IL,Palatine,60074,Desktop,Chrome,124.0.0.0,Mac OS,75.22.141.46,No,No,/services,/services,1,1,1,0.00%,0.00%,42m 54s,1s,1
2024-05-15,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/,/events,1,1,1,0.00%,0.00%,1h 22m 14s,11m 26s,1
2024-05-14,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/events,https://schaumburgmarketplace.net/events,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,Yes,,/jobs,1,1,1,0.00%,100.00%,21s,,1
2024-05-21,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/,https://schaumburgmarketplace.net/,United States,IL,Schaumburg,60194,Desktop,Chrome,124.0.0.0,Windows,98.206.217.54,No,No,/business-directory,/about-us,1,1,1,0.00%,0.00%,1h 51m 04s,1s,1
2024-05-16,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/offers,https://schaumburgmarketplace.net/offers,United States,IL,Schaumburg,60194,Mobile,Safari,16.6,iOS,98.206.217.54,No,No,/events,/events,1,1,1,0.00%,0.00%,2m 36s,15s,1
2024-05-10,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/events,https://schaumburgmarketplace.net/events,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,No,No,/services,/services,1,1,1,0.00%,0.00%,43m 40s,4s,1
2024-05-14,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/news-1,https://schaumburgmarketplace.net/news-1,United States,IL,Schaumburg,60194,Mobile,Safari,17.4.1,iOS,98.206.217.54,No,No,/events,/jobs,1,1,1,0.00%,0.00%,6m 41s,19s,1
2024-06-03,Returning,No,Direct,Direct,Unknown,_,_,_,_,_,_,/business-directory,https://schaumburgmarketplace.net/business-directory,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,Yes,No,/events,,1,1,1,0.00%,0.00%,24m 36s,24s,1
2024-06-03,New,No,Referral,Google,https://classroom.google.com/,_,_,_,_,_,_,/business-directory,https://schaumburgmarketplace.net/business-directory,United States,IL,Bolingbrook,60440,Desktop,Chrome,125.0.0.0,Windows,104.12.224.14,No,Yes,,/,1,1,1,0.00%,100.00%,8m 01s,,1
2024-05-14,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/about-us,https://schaumburgmarketplace.net/about-us,United States,IL,Schaumburg,60194,Mobile,Safari,16.6,iOS,98.206.217.54,No,No,/contact-us,/offers,1,1,1,0.00%,0.00%,34m 18s,13s,1
2024-05-30,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/testimonials,https://schaumburgmarketplace.net/testimonials,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/faq,/team,1,1,1,0.00%,0.00%,1h 46m 28s,4s,1
2024-05-06,New,No,Direct,Direct,Unknown,_,_,_,_,_,_,/services,https://schaumburgmarketplace.net/services,United States,IL,Schaumburg,60194,Desktop,Edge,124.0.0.0,Windows,98.206.217.54,No,No,/jobs,/,1,1,1,0.00%,0.00%,51m 58s,21s,1
2024-05-30,New,No,Direct,Direct,https://schaumburgmarketplace.net/copy-of-services,_,_,_,_,_,_,/team,https://schaumburgmarketplace.net/team,United States,IL,Schaumburg,60193,Desktop,Chrome,125.0.0.0,Windows,98.206.217.54,No,No,/clients,/,1,1,1,0.00%,0.00%,47m 23s,5s,1
